Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE63807	"Transcriptome of Stabilin-1 siRNA transfected human monocytes"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63807/suppl"	26608916	SRP050490	"Kati Elima"	"Nov 30, 2015"
GSE65481	"Human Embryo Single Cell Transcriptome Analysis"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	22		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65481/suppl"	26904963	SRP053004	"Livia Zarnescu Yanez"	"Nov 30, 2015"
GSE66872	"Epigenetic Inactivation of the Putative DNA/RNA Helicase SLFN11 in Human Cancer Confers Resistance to Platinum-derived Drugs"	"Methylation profiling by genome tiling array"	"Homo sapiens"	60		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66872/suppl"	26625211		"Sebastian Moran"	"Nov 30, 2015"
GSE67115	"Transcriptome analysis of SiHa cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67115/suppl"	26569308	SRP056378	"Jennifer Webster-Cyriaque"	"Nov 30, 2015"
GSE67286	"Establishment of human iPSC-based models for the study and targeting of glioma initiating cells"	"Expression profiling by array;Methylation profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	25		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67286/suppl"	26899176		"Robert E Morey"	"Nov 30, 2015"
GSE67511	"Insights on cryoprotectant toxicity from gene expression profiling of endothelial cells exposed to ethylene glycol"	"Expression profiling by array"	"Homo sapiens"	18		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67511/suppl"	26471925		"Rui Augusto Martins Cordeiro"	"Nov 30, 2015"
GSE69566	"Combinatorial Regulation Mediated by Biochemically Distinct Forms of SWI/SNF [ChIP-Seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	9		"BED;BW;CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69566/suppl"	26716708	SRP059067	"Jesse Raab"	"Nov 30, 2015"
GSE69567	"Combinatorial Regulation Mediated by Biochemically Distinct Forms of SWI/SNF [RNA-Seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	19		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69567/suppl"	26716708	SRP059066	"Jesse Raab"	"Nov 30, 2015"
GSE69568	"Genome-Wide Transcriptional Regulation Mediated By Biochemically Distinct Forms of SWI/SNF"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	28				26716708		"Jesse Raab"	"Nov 30, 2015"
GSE69574	"Tumor-initiating cell-specific miR-1246 and miR-1290 converge to promote non-small cell lung cancer progression [Agilent]"	"Non-coding RNA profiling by array"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69574/suppl"			"Henry Yang"	"Nov 30, 2015"
GSE69630	"Tumor-initiating cell-specific miR-1246 and miR-1290 converge to promote non-small cell lung cancer progression [Illumina]"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69630/suppl"			"Henry Yang"	"Nov 30, 2015"
GSE69631	"Tumor-initiating cell-specific miR-1246 and miR-1290 converge to promote non-small cell lung cancer progression"	"Non-coding RNA profiling by array;Expression profiling by array"	"Homo sapiens"	28		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69631/suppl"			"Henry Yang"	"Nov 30, 2015"
GSE70603	"Investigation of gene expression responses to acute stress exposure in adults with early childhood adversity experience"	"Expression profiling by array"	"Homo sapiens"	180		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70603/suppl"			"Robert Kumsta"	"Nov 30, 2015"
GSE72439	"Effect of summer daylight exposure and genetic background on growth in growth hormone deficient children"	"Expression profiling by array"	"Homo sapiens"	60		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72439/suppl"	26503811		"Adam Stevens"	"Nov 30, 2015"
GSE72665	"Rare CNVs in Lynch Syndrome patients negative for mutations in mismatch repair genes [Agilent]"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	45		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72665/suppl"			"Rolando Andre Rios Villacis"	"Nov 30, 2015"
GSE72667	"Rare CNVs in Lynch Syndrome patients negative for mutations in mismatch repair genes [Affymetrix]"	"Genome variation profiling by genome tiling array;Genome variation profiling by SNP array"	"Homo sapiens"	22		"CEL;CYCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72667/suppl"			"Rolando Andre Rios Villacis"	"Nov 30, 2015"
GSE72668	"Rare CNVs in Lynch Syndrome patients negative for mutations in mismatch repair genes"	"Genome variation profiling by genome tiling array;Genome variation profiling by SNP array"	"Homo sapiens"	67		"CEL;CYCHP;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72668/suppl"			"Rolando Andre Rios Villacis"	"Nov 30, 2015"
GSE73169	"Thymic Epithelial Cells  with Human T cell Leukemia Virus type 1 (HTLV-1) Infected T cell supernatant (CEM, CIB, C91PL)"	"Expression profiling by array"	"Homo sapiens"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73169/suppl"			"Leandra Linhares Lacerda"	"Nov 30, 2015"
GSE73170	"Thymic Epithelial Cells  with Human T cell Leukemia Virus type 1 (HTLV-1) Infected T cell supernatant (with or without supernatant)"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73170/suppl"			"Leandra Linhares Lacerda"	"Nov 30, 2015"
GSE73652	"Gene expression analysis of uveal melanoma Class 1 tumors with and without metastasis"	"Expression profiling by array"	"Homo sapiens"	13		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73652/suppl"	26933176		"Matthew G. Field"	"Nov 30, 2015"
GSE73959	"CD24 suppresses malignant phenotype by downregulation of SHH transcription through STAT1 inhibition in breast cancer cells [MCF-7]"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73959/suppl"			"Hideya Onishi"	"Nov 30, 2015"
GSE73960	"CD24 suppresses malignant phenotype by downregulation of SHH transcription through STAT1 inhibition in breast cancer cells [HCC1937]"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73960/suppl"			"Hideya Onishi"	"Nov 30, 2015"
GSE73961	"CD24 suppresses malignant phenotype by downregulation of SHH transcription through STAT1 inhibition in breast cancer cells"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73961/suppl"			"Hideya Onishi"	"Nov 30, 2015"
GSE73962	"Comparative genomic analyses of the human NPHP1 locus reveal complex genomic architecture and its regional evolution in primates"	"Genome variation profiling by genome tiling array"	"Gorilla gorilla;Homo sapiens;Macaca mulatta;Pan troglodytes;Papio anubis;Pongo abelii"	32		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73962/suppl"	26641089		"Bo Yuan"	"Nov 30, 2015"
GSE73978	"Expression data from pancreatic ductal adenocarcinoma (PDAC) cell lines AsPC1, BxPC3 and their cisplatin-resistant derivatives AsPC1-R and BxPC3-R"	"Expression profiling by array"	"Homo sapiens"	12		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73978/suppl"			"Roman F. N. Mezencev"	"Nov 30, 2015"
GSE74368	"Variation in 5-hydroxymethylcytosine (5hmC) across human cortex and cerebellum"	"Methylation profiling by genome tiling array"	"Homo sapiens"	38		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74368/suppl"	26883014		"Rebecca Georgina Smith"	"Nov 30, 2015"
GSE74591	"Thymic Epithelial Cells with Human T cell Leukemia Virus type 1 (HTLV-1) Infected T cell supernatant"	"Expression profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74591/suppl"			"Leandra Linhares Lacerda"	"Nov 30, 2015"
GSE75147	"RNA splicing alteration on glioblastoma and normal neural stem cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75147/suppl"	23651857	SRP066371	"Christopher G. Hubert"	"Nov 30, 2015"
GSE52912	"Differential expression of human parthenogenic stem cells, neural stem cells and DA progenitors."	"Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52912/suppl"	25839189	SRP033432	"Robert E Morey"	"Nov 29, 2015"
GSE73809	"AURKA Expression in allogeneic HCT-recipients"	"Expression profiling by array"	"Homo sapiens"	24		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73809/suppl"	26606970		"Leslie Kean"	"Nov 29, 2015"
GSE73810	"Transcriptome Analysis of GVHD Reveals Aurora Kinase A as a Targetable Pathway for Disease Prevention"	"Expression profiling by array"	"Homo sapiens;Macaca mulatta"	105		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73810/suppl"	26606970		"Leslie Kean"	"Nov 29, 2015"
GSE42625	"Affymetrix Human Exon 1.0 ST Array data for human induced pluripotent stem cells (hiPSCs) and human fibroblasts"	"Expression profiling by array"	"Homo sapiens"	33		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42625/suppl"			"Reija Autio"	"Nov 28, 2015"
GSE64074	"miRNA expreesion file in FOXP3 positive and negative SZ4 cell lines"	"Non-coding RNA profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64074/suppl"	26424054		"Bin Li"	"Nov 28, 2015"
GSE66836	"Genome-wide DNA methylation signature in lung adenocarcinomas has prognostic impact"	"Methylation profiling by genome tiling array"	"Homo sapiens"	183		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66836/suppl"	26601720		"Thomas Fleischer"	"Nov 27, 2015"
GSE74837	"Gene expression profile of human bone marrow MSCs in an early osteoinductive stage (e-MSCs)"	"Expression profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74837/suppl"	26707642		"Satoshi Kondo"	"Nov 27, 2015"
GSE75428	"Downregulation of neuropilin-1 on macrophages modulates antibody-mediated tumoricidal activity"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75428/suppl"	28432397	SRP066716	"Kosuke Kawaguchi"	"Nov 27, 2015"
GSE58139	"MicroRNA expression data in human fetal lungs"	"Non-coding RNA profiling by array"	"Homo sapiens"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58139/suppl"			"Kusum Vijay Pandit"	"Nov 26, 2015"
GSE60705	"Gene expression in glioblastoma (GBM) tissues, glioblastoma stem-like cell (GSC) cultures and neural foetal cell line (NFC)"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60705/suppl"	26292663		"Biljana Stangeland"	"Nov 26, 2015"
GSE75414	"Epigenetic regulation of the homeobox gene MSX1 associates with platinum resistant disease in high grade serous epithelial ovarian cancer"	"Methylation profiling by array"	"Homo sapiens"	86				26763252		"Robert Brown"	"Nov 26, 2015"
GSE75420	"CC-122, a pleiotropic pathway modifier, mimics an interferon response and has antitumor activity in DLBCL"	"Expression profiling by array"	"Homo sapiens"	10		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75420/suppl"	26002965		"Anita Gandhi"	"Nov 26, 2015"
GSE21498	"Dystrophic single myofibers vs. control single myofibers"	"Expression profiling by array"	"Homo sapiens;Mus musculus;Rattus norvegicus;synthetic construct"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21498/suppl"			"Silvia Rueberg"	"Nov 25, 2015"
GSE60671	"Expression data from HeLa cells with and without human recombinant TIMP-4 treatment"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60671/suppl"	26618609		"Jorge Melendez-Zajgla"	"Nov 25, 2015"
GSE61844	"Genome-wide detection of DNase I hypersensitive sites in single cells and FFPE tissue samples"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	46		"BED;BEDGRAPH;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61844/suppl"	26605532	SRP048222	"Keji Zhao"	"Nov 25, 2015"
GSE63612	"Expression data of Ell3 overexpressing MCF7 cell line"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63612/suppl"			"Kwang-Soo Kim"	"Nov 25, 2015"
GSE71786	"Human glioma cells: chronophin (CIN/PDXP) knockdown vs. control or rescue"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71786/suppl"	26549022		"Markus Schulze"	"Nov 25, 2015"
GSE72055	"Human telomerase RNA processing and quality control"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	33		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72055/suppl"	26628367	SRP062389	"Peter Baumann"	"Nov 25, 2015"
GSE72167	"The gene expression changes by CID 70698683"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72167/suppl"	27185801		"Donghoon Chung"	"Nov 25, 2015"
GSE73776	"Human telomerase RNA processing and quality control"	"Other"	"Homo sapiens"	16		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73776/suppl"	26628367	SRP064520	"Peter Baumann"	"Nov 25, 2015"
GSE75189	"High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	5		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75189/suppl"	26627737	SRP066424	"Jason Moffat"	"Nov 25, 2015"
GSE75305	"microRNA expression analysis of CMV infected human fibroblasts in two cultures"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75305/suppl"		SRP066639	"Alina Artcibasova"	"Nov 25, 2015"
GSE75314	"A missense mutation in TFRC, encoding transferrin receptor 1, causes combined immunodeficiency (Family A)"	"SNP genotyping by SNP array;Genome variation profiling by SNP array"	"Homo sapiens"	32		"CEL;CHP;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75314/suppl"			"Raif S. Geha"	"Nov 25, 2015"
GSE75336	"The tissue-engineered human cornea as a model to study expression of matrix metalloproteinases during corneal wound healing"	"Expression profiling by array"	"Homo sapiens"	27		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75336/suppl"	26686051		"Karine Zaniolo"	"Nov 25, 2015"
GSE75343	"Molecular and cellular profilling of scalp psoriasis reveals differences and similarities compared to skin psoriasis"	"Expression profiling by array"	"Homo sapiens"	45		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75343/suppl"	26849645		"Juan Ruano"	"Nov 25, 2015"
GSE75349	"A missense mutation in TFRC, encoding transferrin receptor 1, causes combined immunodeficiency (Family B)"	"SNP genotyping by SNP array"	"Homo sapiens"	4		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75349/suppl"			"Raif S. Geha"	"Nov 25, 2015"
GSE75358	"A missense mutation in TFRC, encoding transferrin receptor 1, causes combined immunodeficiency"	"SNP genotyping by SNP array;Genome variation profiling by SNP array"	"Homo sapiens"	36		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75358/suppl"			"Raif S. Geha"	"Nov 25, 2015"
GSE75366	"Gene expression analysis of CMV infected human fibroblasts in two cultures with differing sensitivity to the virus"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75366/suppl"			"Alina Artcibasova"	"Nov 25, 2015"
GSE75383	"CMV infected human fibroblasts in two cultures with differing sensitivity to the virus"	"Non-coding RNA profiling by high throughput sequencing;Expression profiling by array"	"Homo sapiens"	12						"Alina Artcibasova"	"Nov 25, 2015"
GSE75415	"Gene exrpression profiling of childhood adrenocortical tumors"	"Expression profiling by array"	"Homo sapiens"	31		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75415/suppl"	17234769		"Geoffrey Neale"	"Nov 25, 2015"
GSE54580	"Non-canonical PRC1.1 targets active genes independent of H3K27me3 and is essential for leukemogenesis"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	38		"WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54580/suppl"	26748712	SRP036087	"Joost Martens"	"Nov 24, 2015"
GSE66969	"Gene expression profiles of human iPSC derived podocytes"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66969/suppl"	26586691		"Atsuhiro Taguchi"	"Nov 24, 2015"
GSE68323	"RNA expression in primary huamn muscle cells treated with 1,25(OH)2D3 or vehicle"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	16		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68323/suppl"	26601949	SRP057721	"Xuewei Wang"	"Nov 24, 2015"
GSE69600	"Capture Hi-C reveals novel candidate genes and complex long-range interactions with related autoimmune risk loci"	"Other"	"Homo sapiens"	4		"BED;BEDPE"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69600/suppl"	26616563;27861577	SRP059186	"Paul Martin"	"Nov 24, 2015"
GSE69675	"Functional investigation of miRNAs by characterization of SH-SY5Y cells overexpressing wild type or mutant miRNA genes"	"Expression profiling by array"	"Homo sapiens"	11		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69675/suppl"	26714269		"Sophia Cammaerts"	"Nov 24, 2015"
GSE70933	"microRNA expression in primary human muscle cells treated with 1,25(OH)2D3 or vehicle"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70933/suppl"	26601949	SRP061186	"Xuewei Wang"	"Nov 24, 2015"
GSE70934	"mRNA and miRNA expression in primary human muscle cells treated with 1,25(OH)2D3 or vehicle"	"Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	32				26601949		"Xuewei Wang"	"Nov 24, 2015"
GSE74232	"The effect of Heterogeneous Transcription Start Sites (TSS) on the Translatome: Implications for the Mammalian Cellular Phenotype."	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12				26589636	SRP065202	"Joseph Curran"	"Nov 24, 2015"
GSE75303	"Transcriptome Analysis Of Human Rett Syndrome Brain"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75303/suppl"			"Irina VOINEAGU"	"Nov 24, 2015"
GSE75324	"caArray_landi-00077: EAGLE Project"	"Expression profiling by array"	"Homo sapiens"	132		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75324/suppl"			"Mervi Heiskanen"	"Nov 24, 2015"
GSE75328	"Changes in gene expression in primary human white preadipocytes in response to knockdown of DPP4"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75328/suppl"			"Peter Mayer"	"Nov 24, 2015"
GSE44818	"Genome-wide analysis of muscle gene expression in response to an intense cycling exercise. Effect of two protein-leucine enriched diets"	"Expression profiling by array"	"Homo sapiens"	72		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44818/suppl"	26508702		"Frederic Raymond"	"Nov 23, 2015"
GSE48000	"Whole blood gene expression profiles distinguish clinical phenotypes of venous thromboembolism [Set1]"	"Expression profiling by array"	"Homo sapiens"	132		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48000/suppl"	25684211		"Deborah A Lewis"	"Nov 23, 2015"
GSE48855	"Whole genome expression signature of SWCNT and MWCNT vs. asbestos subchronic exposures to human pleural mesothelial cells"	"Expression profiling by array"	"Homo sapiens"	15		"PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48855/suppl"	23924264		"Todd A Stueckle"	"Nov 23, 2015"
GSE51817	"RNA-protein interaction screening for SNORD50A and SNORD50B"	"Protein profiling by protein array;Other"	"Homo sapiens"	2		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51817/suppl"	26595770		"Paul Khavari"	"Nov 23, 2015"
GSE53519	"Persistence of Smoking-induced Dysregulation of Small Airway Epithelium miRNA Expression Despite Smoking Cessation"	"Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	29		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53519/suppl"	25886353		"Yael Strulovici-Barel"	"Nov 23, 2015"
GSE57760	"MDA-9/Syntenin regulates differentiation and angiogenesis programs in Head and Neck Squamous Cell Carcinoma"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57760/suppl"	25593999		"Catherine Dumur"	"Nov 23, 2015"
GSE58383	"Breast cancer tumor promoting cell transcriptome"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58383/suppl"	26556871		"Maurizio Callari"	"Nov 23, 2015"
GSE58863	"Knockout PTTG1 HCT116 cells"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58863/suppl"	26264222		"Yunguang Tong"	"Nov 23, 2015"
GSE60579	"Discovery of immediate YAP target genes with inducible form of YAP"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60579/suppl"	25843714		"Tackhoon Kim"	"Nov 23, 2015"
GSE60706	"Knockdown of NAT12/NAA30 decreases glioblastoma stem cell growth and tumorigenicity by regulating hypoxia response, p-MTOR (Ser2448) and p53 pathway"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60706/suppl"	26292663		"Biljana Stangeland"	"Nov 23, 2015"
GSE60818	"Expression and function of NAT12/NAA30 in glioblastoma"	"Expression profiling by array"	"Homo sapiens"	20				26292663		"Biljana Stangeland"	"Nov 23, 2015"
GSE65213	"Leukocyte gene expression as a function of perceived social isolation (PSI): Year 5"	"Expression profiling by array"	"Homo sapiens"	98		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65213/suppl"	26598672		"Steve Cole"	"Nov 23, 2015"
GSE65243	"Leukocyte gene expression in a model of perceived social isolation (PSI)"	"Expression profiling by array"	"Homo sapiens;Macaca mulatta"	56		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65243/suppl"	26598672		"Steve Cole"	"Nov 23, 2015"
GSE65298	"Leukocyte gene expression as a function of perceived social isolation (PSI): Year 7"	"Expression profiling by array"	"Homo sapiens"	62		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65298/suppl"	26598672		"Steve Cole"	"Nov 23, 2015"
GSE65317	"Leukocyte gene expression as a function of perceived social isolation (PSI): Year 8"	"Expression profiling by array"	"Homo sapiens"	93		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65317/suppl"	26598672		"Steve Cole"	"Nov 23, 2015"
GSE65341	"Leukocyte gene expression as a function of perceived social isolation (PSI): Year 9"	"Expression profiling by array"	"Homo sapiens"	92		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65341/suppl"	26598672		"Steve Cole"	"Nov 23, 2015"
GSE65403	"Leukocyte gene expression as a function of perceived social isolation (PSI): Year 10"	"Expression profiling by array"	"Homo sapiens"	100		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65403/suppl"	26598672		"Steve Cole"	"Nov 23, 2015"
GSE65418	"Genomic analysis of xCT-mediated regulatory network: identification of novel targets against AIDS-associated lymphoma"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65418/suppl"	25860939		"Zhiqiang Qin"	"Nov 23, 2015"
GSE67493	"Influenza A virus preferentially snatches non-coding RNA caps"	"Other"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67493/suppl"	26428694	SRP056780	"Weifeng Gu"	"Nov 23, 2015"
GSE67664	"Integrative gene expression profiling analysis of human quiescent hepatic stellate cells"	"Expression profiling by array"	"Homo sapiens"	13		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67664/suppl"	26096707		"Juanjo Lozano"	"Nov 23, 2015"
GSE67856	"Deep bisulfite amplicon sequencing and visualisation reveal diverse and heterogeneous DNA methylation patterns."	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	35		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67856/suppl"		SRP057174	"Nicholas C Wong"	"Nov 23, 2015"
GSE71731	"The impact of PPARα activation on whole genome gene expression in human precision-cut liver slices"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71731/suppl"	26449539		"Guido Hooiveld"	"Nov 23, 2015"
