Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE101776	"PREP1 down-regulation changes the DNA replication timing of Lamin-associated DNA and induces DNA damage"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Other"	"Homo sapiens"	20				29453404		"Dmitry Penkov"	"Feb 28, 2018"
GSE101993	"Molecular characterization of gene regulatory networks in primary human tracheal and bronchial epithelial cells."	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	20		"BED;DIFF"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101993/suppl"	29459038	SRP113758	"Ann Harris"	"Feb 28, 2018"
GSE102881	"Transcriptomic analysis of healthy donor and Sickle Cell Disease (SCD) hematopoietic stem/progenitor cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102881/suppl"	29472357	SRP115911	"Oriana Romano"	"Feb 28, 2018"
GSE103918	"Single cell transcriptomic profiling of pluripotent stem cell-derived SCGB3A2+ airway epithelium reveals fate plasticity II"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"MTX;TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103918/suppl"		SRP117754	"Ignacio S. Caballero"	"Feb 28, 2018"
GSE103919	"Single cell transcriptomic profiling of pluripotent stem cell-derived SCGB3A2+ airway epithelium reveals fate plasticity I"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	76		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103919/suppl"		SRP117755	"Ignacio S. Caballero"	"Feb 28, 2018"
GSE103920	"Single cell transcriptomic profiling of pluripotent stem cell-derived SCGB3A2+ airway epithelium reveals fate plasticity"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	78						"Ignacio S. Caballero"	"Feb 28, 2018"
GSE104720	"Analysis of chromatin accessibility in decidualizing human endometrial stromal cells"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	5		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104720/suppl"		SRP119586	"Jan J Brosens"	"Feb 28, 2018"
GSE104721	"OBESITY IS ASSOCIATED WITH IMPAIRED EXPRESSION OF THE GLYCOSYLTRANSFERASE EOGT IN DECIDUALIZING ENDOMETRIUM"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104721/suppl"		SRP119585	"Jan J Brosens"	"Feb 28, 2018"
GSE104764	"Chip-chip from human epidermis with H3ac"	"Genome binding/occupancy profiling by array"	"Homo sapiens"	2		"GFF;PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104764/suppl"			"Shu Ding"	"Feb 28, 2018"
GSE104847	"H9 human embryonic stem cells and Isthmic organizer (IsO) like cells"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104847/suppl"	29385674		"Dong-Wook Kim"	"Feb 28, 2018"
GSE106961	"Conjunctival transcriptome profiling of Solomon Islanders with active trachoma but without ocular Chlamydia trachomatis infection."	"Expression profiling by array"	"Homo sapiens"	20		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106961/suppl"			"Hristina Chavdarova Vasileva"	"Feb 28, 2018"
GSE108868	"Expression data of the human colorectal cancer cell line HCT116 in response to MS-275 and hydroxyurea treatment"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108868/suppl"	29472538		"Oliver H. Krämer"	"Feb 28, 2018"
GSE109070	"rGal1 transcriptional effects over RWP-1"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109070/suppl"			"Neus Martínez"	"Feb 28, 2018"
GSE109607	"Mechanistic insights into anti-cancer properties of oligomeric proanthocyanidins from grape seeds in colorectal cancer"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	30		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109607/suppl"	29463813	SRP131246	"Nicole Baldwin"	"Feb 28, 2018"
GSE110085	"Comparison of primary vs immortalized HUVEC"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110085/suppl"			"Tobias May"	"Feb 28, 2018"
GSE110501	"Single-cell transcriptome analyses reveal endothelial cell heterogeneity in tumors and changes following anti-angiogenic treatment"	"Expression profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	16		"GTF;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110501/suppl"		SRP132721	"Qi Zhao"	"Feb 28, 2018"
GSE111108	"Single cell profiling of 3 Human Lung Adenocarcinoma cell lines."	"Expression profiling by high throughput sequencing"	"Homo sapiens"	1		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111108/suppl"		SRP133476	"Shian Su"	"Feb 28, 2018"
GSE111166	"Genome-Wide CRISPR/Cas9 Screen Identifies Host Factors Essential for Influenza Virus Replication"	"Other"	"Homo sapiens"	12		"CSV;TXT;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111166/suppl"		SRP133553	"Yan Li"	"Feb 28, 2018"
GSE111168	"Next Generation Sequencing Facilitates Quantitative Analysis of Retinoblastoma Transcriptomes"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111168/suppl"		SRP133555	"Peiwei Chai"	"Feb 28, 2018"
GSE111195	"Genome wide characterization of a STAT1-independent antiviral and immunoregulatory transcriptional program induced by IFNβ and TNFα reveals non-canonical STAT2 and IRF9 pathways"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	18		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111195/suppl"		SRP133589	"Nathalie Grandvaux"	"Feb 28, 2018"
GSE66423	"Whole genome pooled shRNA screen to characterize Raptinal-induced apoptosis in the MIA PaCa-2 cell line"	"Non-coding RNA profiling by array"	"Homo sapiens"	3		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66423/suppl"			"Kathryn Partlow"	"Feb 27, 2018"
GSE87136	"Whole Exome-seq profiles of prostate cancer cell lines for copy number and PARADIGM analysis"	"Other"	"Homo sapiens"	2		"SEG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87136/suppl"	29340039	SRP090212	"Joshi Alumkal"	"Feb 27, 2018"
GSE88958	"microRNA expression profiling in tumor prostate samples from recurrent and non-recurrent cases"	"Non-coding RNA profiling by array"	"Homo sapiens"	40		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88958/suppl"			"Chad Creighton"	"Feb 27, 2018"
GSE89663	"Digestion-ligation-only Hi-C is an efficient and cost-effective method for chromosome conformation capture"	"Other"	"Homo sapiens"	6		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89663/suppl"		SRP092910	"Ping Hong"	"Feb 27, 2018"
GSE94859	"EOMES-expressing CD4+ T cells are increased in PTPN22 (1858T) risk allele carriers"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	32		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94859/suppl"	29388193	SRP099568	"Karine Chemin"	"Feb 27, 2018"
GSE97265	"High-efficiency RNA-based reprogramming of human primary fibroblasts"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	14		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97265/suppl"	29467427	SRP102810	"David P Astling"	"Feb 27, 2018"
GSE98278	"A molecular fingerprint for terminal abdominal aortic aneurysm progression"	"Expression profiling by array"	"Homo sapiens"	48		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98278/suppl"	29191809		"Bernd Henrik Northoff"	"Feb 27, 2018"
GSE101904	"A quantitative chemotherapy genetic interaction map identifies new factors associated with PARP inhibitor resistance"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101904/suppl"		SRP113604	"Sourav Bandyopadhyay"	"Feb 27, 2018"
GSE102128	"RNA-seq of hiPSCs-derived NPCs from 3 pairs of dizygotic discordant twins for Congenital Zika syndrome"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102128/suppl"	29396410	SRP114529	"Murilo Sena Amaral"	"Feb 27, 2018"
GSE102483	"Expression data for the molecular signature of TF1a acute myeloid leukaemia cell line"	"Expression profiling by array"	"Homo sapiens"	15		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102483/suppl"	29340063		"Prof. Dr. Isabel Bäurle"	"Feb 27, 2018"
GSE103068	"Synergistic activity of BET inhibitor BI 894999 with PLK inhibitor volasertib in AML in vitro and in vivo"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	36		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103068/suppl"	29454094	SRP116140	"Daniel Gerlach"	"Feb 27, 2018"
GSE103082	"Resistance to BET inhibitor leads to new therapeutic vulnerabilities in castration resistant prostate cancer"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"FPKM_TRACKING"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103082/suppl"		SRP116233	"Irfan A Asangani"	"Feb 27, 2018"
GSE106813	"Genome-wide analysis of PDX1 target genes in human pancreatic progenitors [expression profiling]"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106813/suppl"			"Heiko Lickert"	"Feb 27, 2018"
GSE106949	"Genome-wide analysis of PDX1 target genes in human pancreatic progenitors [ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	8		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106949/suppl"		SRP125047	"Heiko Lickert"	"Feb 27, 2018"
GSE106950	"Genome-wide analysis of PDX1 target genes in human pancreatic progenitors"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106950/suppl"			"Heiko Lickert"	"Feb 27, 2018"
GSE108024	"Designer epigenome modifiers enable robust and sustained gene silencing in clinically relevant human cells [ATAC-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	4		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108024/suppl"	29538770	SRP126656	"Claudio Mussolino"	"Feb 27, 2018"
GSE108029	"Designer epigenome modifiers enable robust and sustained gene silencing in clinically relevant human cells [RNA-seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108029/suppl"	29538770	SRP126659	"Claudio Mussolino"	"Feb 27, 2018"
GSE108030	"Designer epigenome modifiers enable robust and sustained gene silencing in clinically relevant human cells"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	10				29538770		"Claudio Mussolino"	"Feb 27, 2018"
GSE109177	"CRISPR-Cas9 screens in human cells and primary neurons identify modifiers of C9orf72 dipeptide repeat protein toxicity"	"Expression profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	18		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109177/suppl"	29507424	SRP130969	"Nicholas Kramer"	"Feb 27, 2018"
GSE109301	"Efficacy of the highly selective focal adhesion kinase inhibitor BI 853520 in adenocarcinoma xenograft models is linked to a mesenchymal tumor phenotype [miRNA]"	"Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	37		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109301/suppl"	29472531		"Daniel Gerlach"	"Feb 27, 2018"
GSE109302	"Efficacy of the highly selective focal adhesion kinase inhibitor BI 853520 in adenocarcinoma xenograft models is linked to a mesenchymal tumor phenotype [mRNA]"	"Expression profiling by array"	"Homo sapiens"	47		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109302/suppl"	29472531		"Daniel Gerlach"	"Feb 27, 2018"
GSE109304	"Efficacy of the highly selective focal adhesion kinase inhibitor BI 853520 in adenocarcinoma xenograft models is linked to a mesenchymal tumor phenotype"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	84		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109304/suppl"	29472531		"Daniel Gerlach"	"Feb 27, 2018"
GSE110496	"Single cell transcriptional dynamics of flavivirus infection"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2260		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110496/suppl"		SRP132726	"Fabio Zanini"	"Feb 27, 2018"
GSE111106	"Rostrocaudal Areal Patterning of Human PSC-Derived Cortical Neurons by FGF8 Signaling"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111106/suppl"			"Kent Imaizumi"	"Feb 27, 2018"
GSE111139	"Expression data from mir-429 transfected HEY cells in a time-point series (0hr-HEY, 24hrs, 48hrs and 144hrs)"	"Expression profiling by array"	"Homo sapiens"	21		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111139/suppl"			"Loukia Lili"	"Feb 27, 2018"
GSE111156	"Gene Expression Changes in the Duodenal Adenoma-Carcinoma Sequence in Familial Adenomatous Polyposis (FAP)"	"Expression profiling by array"	"Homo sapiens"	48		"CEL;CHP;XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111156/suppl"			"Sushrut Sujan Thiruvengadam"	"Feb 27, 2018"
GSE111176	"Transcriptional organization of autism spectrum disorder"	"Expression profiling by array"	"Homo sapiens"	147						"Vahid H Gazestani"	"Feb 27, 2018"
GSE60876	"YAP and RUNX co-regulated genes in MCF10A"	"Expression profiling by array"	"Homo sapiens"	30		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60876/suppl"			"Tuan Zea Tan"	"Feb 26, 2018"
GSE103383	"RNA Seq analysis of pancreatic beta cell transcriptome during dedifferentiation"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	27		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103383/suppl"	29472102	SRP131337	"Fabrice CHIMIENTI"	"Feb 26, 2018"
GSE107911	"O-GlcNAc transferase recognizes protein substrates using an asparagine ladder in the TPR superhelix"	"Protein profiling by protein array"	"Homo sapiens"	33		"GPR;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107911/suppl"			"Suzanne Walker"	"Feb 26, 2018"
GSE111082	"Hominin-specific NOTCH2NL genes affect Notch signaling and cortical neurogenesis"	"Expression profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111082/suppl"		SRP133438	"David Haussler"	"Feb 26, 2018"
GSE111122	"SOX7 Target Genes and their Contribution to its Tumor Suppressive Function"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111122/suppl"			"Jeff Chou"	"Feb 26, 2018"
GSE20733	"Effects of gene scilencing of USP2 on expression profiles of HL60 cells (PMA 3days and LPS 4hrs)"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20733/suppl"			"Hiroshi Kitamura"	"Feb 25, 2018"
GSE21004	"Effects of gene scilencing of USP2 on expression profiles of HL60 cells (PMA 1day and LPS 4hrs)"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21004/suppl"			"Hiroshi Kitamura"	"Feb 25, 2018"
GSE66283	"Different target specificities of haptoglobin and hemopexin define their sequential role as primary and backup protective systems against hemoglobin toxicity"	"Expression profiling by array"	"Homo sapiens"	37		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66283/suppl"			"Christian Andreas Schaer"	"Feb 25, 2018"
GSE66331	"Real-time quantitative PCR analysis of human monocyte cells treated invitro with purified angiotensin type 1 receptor auto antibody"	"Expression profiling by RT-PCR"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66331/suppl"			"Peter M Abadir"	"Feb 25, 2018"
GSE89183	"Consequences of Ribosomal Protein Haploinsufficiency in Human Hematopoiesis"	"Expression profiling by high throughput sequencing;Other"	"Homo sapiens"	14		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89183/suppl"		SRP092068	"Vijay G Sankaran"	"Feb 25, 2018"
GSE96760	"H-STS NET cell line perturbed with small molecule compounds"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	573		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96760/suppl"		SRP102077	"Mariano Javier Alvarez"	"Feb 25, 2018"
GSE98894	"Expression profile of Gastro-Entero-Pancreatic Neuroendocrine Tumors (GEP-NET)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	212		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98894/suppl"		SRP107025	"Mariano Javier Alvarez"	"Feb 25, 2018"
GSE108050	"Expression data in LoVo cells treated with MEK inhibitor"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	36		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108050/suppl"		SRP126681	"Kanae Gamo"	"Feb 25, 2018"
GSE66304	"Knockout human reveal an essential role for Paternally Expressed 10 (PEG10) in JEG3 cell line development"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66304/suppl"		SRP055517	"Yu-Ting Tseng"	"Feb 24, 2018"
GSE111069	"Patterns of IgH rearrangement stratify prognosis of diffuse large B-cell lymphoma, which could be associated with CDC25A"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111069/suppl"			"Tetsumi Yoshida"	"Feb 24, 2018"
GSE69810	"Integrated microRNA-mRNA transcript analysis reveals microRNAs regulating therapy resistant diffuse large B-cell lymphoma"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	13		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69810/suppl"	29242506	SRP059416	"Suvi-Katri Leivonen"	"Feb 23, 2018"
GSE92458	"Characterizing the epigenome of glioma stem cells (ChIP-Seq)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	42		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92458/suppl"		SRP095192	"Keith Robertson"	"Feb 23, 2018"
GSE92459	"Characterizing the epigenome of glioma stem cells (RNA-Seq)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	21		"BW;FPKM_TRACKING"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92459/suppl"		SRP095193	"Keith Robertson"	"Feb 23, 2018"
GSE92460	"Characterizing the epigenome of glioma stem cells (RRBS)"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	46		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92460/suppl"		SRP095205	"Keith Robertson"	"Feb 23, 2018"
GSE92462	"Characterizing the epigenome of glioma stem cells (Methylation BeadChip)"	"Methylation profiling by array"	"Homo sapiens"	48		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92462/suppl"			"Keith Robertson"	"Feb 23, 2018"
GSE92469	"Characterizing the epigenome of glioma stem cells"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by array;Methylation profiling by high throughput sequencing"	"Homo sapiens"	157		"BED;BW;FPKM_TRACKING;IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92469/suppl"			"Keith Robertson"	"Feb 23, 2018"
GSE94240	"Peptidomimetic blockade of MYB in acute myeloid leukemia [MYB ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	10		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94240/suppl"	29317678	SRP098163	"Richard Koche"	"Feb 23, 2018"
GSE94241	"Peptidomimetic blockade of MYB in acute myeloid leukemia [RNA-seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94241/suppl"	29317678	SRP098166	"Richard Koche"	"Feb 23, 2018"
GSE94242	"Peptidomimetic blockade of MYB in acute myeloid leukemia"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	29		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94242/suppl"	29317678		"Richard Koche"	"Feb 23, 2018"
GSE94557	"Whole blood gene expression from lung transplanted patients with chronic lung allograft dysfunction"	"Expression profiling by array"	"Homo sapiens"	162		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94557/suppl"	29375549		"Richard Danger"	"Feb 23, 2018"
GSE95386	"TRIM24 is an oncogenic transcriptional co-activator of STAT3 in glioblastoma"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95386/suppl"	29129908	SRP100743	"Haizhong Feng"	"Feb 23, 2018"
GSE97111	"Ubiquitin C-terminal hydrolase isozyme L1 (UCHL1) is associated with shelterin complex at interstitial telomeric sites"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97111/suppl"	29126443	SRP102576	"wayne xu"	"Feb 23, 2018"
GSE98330	"Changes in chromatin state reveal a central role for the transcription factor ARNT2, in the control of glioblastoma stem cell tumorigenicity"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	6		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98330/suppl"	29149419	SRP105406	"Alexandra Bogeas"	"Feb 23, 2018"
GSE101612	"Microarray analysis of CCAR2-responsive gene expression in the presence of hydrogen peroxide"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101612/suppl"	29416683		"Ja-Eun Kim"	"Feb 23, 2018"
GSE103357	"Characterization of a novel breast cancer cell line derived from a metastatic bone lesion of a breast cancer patient [gene expression]"	"Expression profiling by array"	"Homo sapiens"	5		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103357/suppl"	29468485		"Fares Al-Ejeh"	"Feb 23, 2018"
GSE104301	"Dual Blockade of the Lipid Kinase PIP4Ks and Mitotic Pathways Leads to Cancer-selective Lethality"	"Expression profiling by array"	"Homo sapiens"	23		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104301/suppl"	29259156		"Sang Hyun Lee"	"Feb 23, 2018"
GSE104786	"Expression data from Neuroendocrine  Prostate  Cancer  and Primary Small Cell Prostatic Carcinoma"	"Expression profiling by array"	"Homo sapiens"	33		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104786/suppl"	29132337		"Elai Davicioni"	"Feb 23, 2018"
GSE106589	"Transcriptional signatures of schizophrenia in hiPSC-derived NPCs and neurons are concordant with signatures from post mortem adult brains"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	94		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106589/suppl"	29263384	SRP124299	"Gabriel E Hofman"	"Feb 23, 2018"
GSE107078	"Peptidomimetic blockade of MYB in acute myeloid leukemia [H3K27ac ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	10		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107078/suppl"	29317678	SRP125218	"Richard Koche"	"Feb 23, 2018"
GSE108011	"Transcriptomic profiling of rhesus macaques vaccinated with Ad26/ALVAC+gp120 or DNA/ALVAC+gp120"	"Expression profiling by array"	"Homo sapiens;Macaca mulatta"	115		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108011/suppl"			"Slim Fourati"	"Feb 23, 2018"
GSE109042	"DNA methylation as a predictor of fetal alcohol spectrum disorder"	"Methylation profiling by genome tiling array"	"Homo sapiens"	53		"CSV;IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109042/suppl"	29344313		"Michael S. Kobor"	"Feb 23, 2018"
GSE109652	"Transcription elongation rate affects nascent histone pre-mRNA folding and 3’ end processing"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other"	"Homo sapiens"	16		"BW;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109652/suppl"		SRP133353	"David L. Bentley"	"Feb 23, 2018"
GSE110992	"Microarray study of tumoral tissue transcriptome of breast cancer in mexican women who are overweight or obese"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110992/suppl"			"Esau Floriano Sanchez"	"Feb 23, 2018"
GSE110997	"Expression data from doxorubicin-treated Myxoid Liposarcoma cells and untreated control cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110997/suppl"			"Emma Jonasson"	"Feb 23, 2018"
