Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE88865	"Expression data from human placental derived mesenchymal stem cells (PDMSCs)."	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88865/suppl"			"Chenxia Hu"	"Oct 19, 2016"
GSE88879	"Long Term Culture of the A549 Cell Line Promotes Differentiation Towards an Alveolar Type II (ATII) Phenotype; A549 Time course."	"Expression profiling by array"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88879/suppl"			"James Ross Cooper"	"Oct 19, 2016"
GSE88880	"Long Term Culture of the A549 Cell Line Promotes Differentiation Towards an Alveolar Type II (ATII) Phenotype;  Comparison of A549 cells with Primary ATII Cells"	"Expression profiling by array"	"Homo sapiens"	5		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88880/suppl"			"James Ross Cooper"	"Oct 19, 2016"
GSE88881	"Long Term Culture of the A549 Cell Line Promotes Differentiation Towards an Alveolar Type II (ATII) Phenotype"	"Expression profiling by array"	"Homo sapiens"	20		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88881/suppl"			"James Ross Cooper"	"Oct 19, 2016"
GSE72400	"naive T cell heterogeneity after neonatal thymectomy"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	20		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72400/suppl"	26901814	SRP062865	"Michal Mokry"	"Oct 18, 2016"
GSE73583	"RNA-seq analyses of JMJD3c-overexpressing human embryonic stem cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73583/suppl"	27802135	SRP064322	"Tomohiko Akiyama"	"Oct 18, 2016"
GSE77328	"OmoMYC blunts promoter invasion by oncogenic MYC to inhibit gene expression characteristic of MYC-dependent tumors"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other"	"Homo sapiens;Mus musculus"	44		"TXT;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77328/suppl"	27748763	SRP068991	"Susanne Walz"	"Oct 18, 2016"
GSE80086	"ChIP-seq analyses of H3K27me3 and H3K4me3 in JMJD3c-hESCs"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80086/suppl"	27802135	SRP073066	"Tomohiko Akiyama"	"Oct 18, 2016"
GSE80106	"RNA-seq analyses of JMJD3c-MYOD1-induced myogenic cells and human skeletal myotubes"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80106/suppl"	27802135	SRP073065	"Tomohiko Akiyama"	"Oct 18, 2016"
GSE82241	"A herpesvirus protein selectively inhibits cellular mRNA nuclear export"	"Other"	"Homo sapiens"	24		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82241/suppl"	27832591	SRP076107	"Danyang Gong"	"Oct 18, 2016"
GSE87300	"Human intervention study to assess the effects of supplementation with olive leaf extract on peripheral blood mononuclear cell gene expression"	"Expression profiling by array"	"Homo sapiens"	58		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87300/suppl"			"Anna Boss"	"Oct 18, 2016"
GSE88796	"TRANSCRIPTIONAL PROFILING OF EGG ALLERGY AND RELATIONSHIP TO DISEASE PHENOTYPE"	"Expression profiling by array"	"Homo sapiens"	132		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88796/suppl"	27788149		"Roman Kosoy"	"Oct 18, 2016"
GSE88802	"Novel metastatic models of human esophageal adenocarcinoma highlight the importance of E-cadherin in cancer metastasis"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88802/suppl"		SRP091645	"Sanne Hoefnagel"	"Oct 18, 2016"
GSE88806	"Gene expression profiles for human bone marrow-mesenchymal stromal cells (hBM-MSCs)"	"Expression profiling by array"	"Homo sapiens"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88806/suppl"	29382826		"Jung Min Kim"	"Oct 18, 2016"
GSE88812	"Gene expression data of trial drug Dehydroabietylamine derivative-2 (DAAD-2) for Sensitive (HEP3B) and resistant (SNU449) hepatocellular carcinoma (HCC) cell lines with controls"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88812/suppl"	27842576		"Muhammad Ayaz Mustufa"	"Oct 18, 2016"
GSE88821	"Methylation dataset of multi regional colorectal carcinoma."	"Methylation profiling by genome tiling array"	"Homo sapiens"	75						"RYUTARO UCHI"	"Oct 18, 2016"
GSE88822	"Expression data from MDA-MB-231 cells treated with dinaciclib"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88822/suppl"			"Shawn Johnson"	"Oct 18, 2016"
GSE88838	"Effect of serum extracellular vesicle depletion protocols on miRNA expression of cultured cells"	"Expression profiling by RT-PCR"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88838/suppl"	28566772		"Kenneth W Witwer"	"Oct 18, 2016"
GSE88844	"Transplant tissue specfic exosome platform for noninvasive monitoring of immunologic rejection [mRNA]"	"Expression profiling by array"	"Homo sapiens"	2		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88844/suppl"			"Prashanth Vallabhajosyula"	"Oct 18, 2016"
GSE88845	"Transplant tissue specfic exosome platform for noninvasive monitoring of immunologic rejection [miRNA]"	"Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	3		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88845/suppl"			"Prashanth Vallabhajosyula"	"Oct 18, 2016"
GSE88846	"Transplant tissue specfic exosome platform for noninvasive monitoring of immunologic rejection"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	5		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88846/suppl"			"Prashanth Vallabhajosyula"	"Oct 18, 2016"
GSE88851	"Microarray expression profile from YAP1 knockdown in DDX3-overexpressing colorectal cancer cells"	"Expression profiling by array"	"Homo sapiens"	3		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88851/suppl"			"Huei Lee"	"Oct 18, 2016"
GSE70080	"circulating miRNA in serum"	"Other"	"Homo sapiens"	71		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70080/suppl"			"Ann Rita Halvorsen"	"Oct 17, 2016"
GSE81074	"Differentiation of human embryonic stem cells to HOXA+ hemogenic vasculature that resembles the aorta-gonad-mesonephros"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	26		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81074/suppl"	27748754	SRP074298	"Belinda Phipson"	"Oct 17, 2016"
GSE81080	"Differentiation of human embryonic stem cells to HOXA+ hemogenic vasculature that resembles the aorta-gonad-mesonephros"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81080/suppl"	27748754	SRP074360	"Belinda Phipson"	"Oct 17, 2016"
GSE81102	"Differentiation of human embryonic stem cells to HOXA+ hemogenic vasculature that resembles the aorta-gonad-mesonephros"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	35				27748754		"Belinda Phipson"	"Oct 17, 2016"
GSE81287	"Small-RNA transcriptome sequencing of individual cells"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens;synthetic construct"	539		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81287/suppl"	27798564	SRP074776	"Ilgar Abdullayev"	"Oct 17, 2016"
GSE81698	"Epigenetic targeting of immunocheckpoint PD-L1 by BET bromodomain inhibition"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81698/suppl"	27626654	SRP075484	"Priyankara J Wickramasinghe"	"Oct 17, 2016"
GSE82094	"Gene expression profiling reveals aryl hydrocarbon receptor as a possible target for photobiomodulation when using blue light"	"Expression profiling by array"	"Homo sapiens"	18		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82094/suppl"	27669902		"Carsten Sticht"	"Oct 17, 2016"
GSE82176	"Human liver HELP-tagging cytosine methylation data corresponding to uninfected non-malignant, HCV+ non-malignant, and HCV+ HCC tissue"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	30		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82176/suppl"	27721404	SRP076033	"Neil Ari Wijetunga"	"Oct 17, 2016"
GSE82177	"Human liver RNA-seq data corresponding to uninfected non-malignant, HCV infected non-malignant, and HCV+ HCC tissue"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	27		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82177/suppl"	27721404	SRP076032	"Neil Ari Wijetunga"	"Oct 17, 2016"
GSE82178	"Human liver RNA-seq and HELP-tagging data corresponding to uninfected non-malignant, HCV+ non-malignant, and HCV+ HCC tissue"	"Expression profiling by array;Methylation profiling by high throughput sequencing"	"Homo sapiens"	57		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82178/suppl"	27721404		"Neil Ari Wijetunga"	"Oct 17, 2016"
GSE84697	"Tumor immune microenvironment characterization in clear cell renal cell carcinoma identifies prognostic and immunotherapeutically relevant mRNA signatures"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84697/suppl"	27855702	SRP079226	"Jeffrey Zhao"	"Oct 17, 2016"
GSE74167	"Epigenetic Effects of Maternal Obesity on Wharton's Jelly (WJ) Mesenchymal Stromal Cells (MSCs): Implications For Cellular Therapy. (methylation study)"	"Methylation profiling by array"	"Homo sapiens"	42		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74167/suppl"			"Pierre de la Grange"	"Oct 16, 2016"
GSE82052	"Targeted differentiation of regional ventral neuroprogenitors and related neuronal subtypes from human pluripotent stem cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82052/suppl"	27720902	SRP075911	"Xiaoqing Zhang"	"Oct 15, 2016"
GSE88767	"Differentiated expression profiling between CD8+CD28+ T cell subset and CD8+CD28- T cell subset using long non coding RNA microarray in five healthy Chinese nonagenarians"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens"	10		"TXT;XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88767/suppl"			"Yuhong Wang"	"Oct 15, 2016"
GSE88770	"Expression data from invasive lobular carcinoma"	"Expression profiling by array"	"Homo sapiens"	117		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88770/suppl"	23028037		"Yacine Bareche"	"Oct 15, 2016"
GSE88786	"Effect of dopamine covered iron oxide core - titanium dioxide shell nanoparticles on HeLa cells"	"Expression profiling by array"	"Homo sapiens"	20		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88786/suppl"			"Gayle E Woloschak"	"Oct 15, 2016"
GSE70299	"The evolution of N6-methyladenosine in primates"	"Other"	"Homo sapiens;Macaca mulatta;Pan troglodytes"	16		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70299/suppl"	28052920	SRP059908	"Kevin P. White"	"Oct 14, 2016"
GSE76485	"MBNL1-dependent modulation of transcript stability"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76485/suppl"	26883358		"Hani Goodarzi"	"Oct 14, 2016"
GSE76486	"MBNL1 HITS-CLIP in MDA-MB-231 breast cancer cells"	"Other"	"Homo sapiens"	2		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76486/suppl"	26883358	SRP068015	"Hani Goodarzi"	"Oct 14, 2016"
GSE76487	"MBNL1-dependent modulation of gene expression in MDA-MB-231 breast cancer cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76487/suppl"	26883358	SRP068014	"Hani Goodarzi"	"Oct 14, 2016"
GSE76488	"Muscleblind-like 1 suppresses breast cancer metastatic colonization and stabilizes metastasis suppressor transcripts"	"Expression profiling by array;Expression profiling by high throughput sequencing;Other"	"Homo sapiens"	16				26883358		"Hani Goodarzi"	"Oct 14, 2016"
GSE77337	"Lysophosphatidylcholines activate PPARδ and protect human skeletal muscle cells from lipotoxicity"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77337/suppl"			"Christian Klingler"	"Oct 14, 2016"
GSE85592	"Exon Array Expression data from fershly isolated human peripheral blood NK cells (pNK),  deciudual NK cells (dNK)  and induced decidual NK-like cells (i-dNK)"	"Expression profiling by array"	"Homo sapiens"	15		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85592/suppl"			"Hernan Kopcow"	"Oct 14, 2016"
GSE86655	"microRNA-seq from GM12878 (ENCSR000AEK)"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86655/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86656	"microRNA-seq from K562 (ENCSR000AET)"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86656/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86657	"polyA mRNA RNA-seq from A549 (ENCSR000CON)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;GTF;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86657/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86658	"polyA mRNA RNA-seq from GM12878 (ENCSR000COQ)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;GTF;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86658/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86659	"polyA mRNA RNA-seq from HepG2 (ENCSR000CPE)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;GTF;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86659/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86660	"polyA mRNA RNA-seq from K562 (ENCSR000CPH)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;GTF;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86660/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86661	"polyA mRNA RNA-seq from HeLa-S3 (ENCSR000CPR)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;GTF;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86661/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86662	"ChIP-seq from HCT116 (ENCSR000EUX)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	1		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86662/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86663	"ChIP-seq from Panc1 (ENCSR000EXM)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	1		"BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86663/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86664	"ChIP-seq from Panc1 (ENCSR000FCM)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86664/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86665	"ChIP-seq from Panc1 (ENCSR000FCN)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86665/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86666	"ChIP-seq from Panc1 (ENCSR000FCO)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86666/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86667	"ChIP-seq from HCT116 (ENCSR000FCP)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86667/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86668	"ChIP-seq from HCT116 (ENCSR000FCQ)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86668/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86669	"ChIP-seq from SK-N-SH (ENCSR000FCR)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86669/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86670	"ChIP-seq from SK-N-SH (ENCSR000FCS)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86670/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86671	"ChIP-seq from SK-N-SH (ENCSR000FCT)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86671/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86672	"ChIP-seq from SK-N-SH (ENCSR000FCU)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86672/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86673	"ChIP-seq from SK-N-SH (ENCSR000FCV)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86673/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86674	"ChIP-seq from SK-N-SH (ENCSR000FDA)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	1		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86674/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86675	"ChIP-seq from OCI-LY7 (ENCSR005SXO)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86675/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86676	"ChIP-seq from fibroblast of arm (ENCSR007YOT)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86676/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86677	"DNase-seq from Karpas-422 (ENCSR019JDO)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86677/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86678	"ChIP-seq from DOHH2 (ENCSR052WRV)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86678/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86679	"ChIP-seq from OCI-LY7 (ENCSR060WGK)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86679/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86680	"ChIP-seq from OCI-LY7 (ENCSR063AUO)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	5		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86680/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86683	"ChIP-seq from SUDHL6 (ENCSR179YLS)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86683/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86684	"ChIP-seq from OCI-LY1 (ENCSR184QUS)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86684/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86685	"ChIP-seq from SK-N-SH (ENCSR185OHN)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86685/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86686	"ChIP-seq from OCI-LY1 (ENCSR189AGR)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	3		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86686/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86688	"ChIP-seq from HCT116 (ENCSR198WIH)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86688/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86689	"DNase-seq from fibroblast of arm (ENCSR217TAW)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86689/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86692	"ChIP-seq from OCI-LY7 (ENCSR243AIS)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86692/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86696	"ChIP-seq from Karpas-422 (ENCSR306VSH)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86696/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86697	"ChIP-seq from SUDHL6 (ENCSR316KHQ)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	3		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86697/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86700	"microRNA-seq from MCF-7 (ENCSR343HIX)"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	2		"BIGWIG;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86700/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86701	"ChIP-seq from DOHH2 (ENCSR350RYG)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86701/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86702	"ChIP-seq from OCI-LY3 (ENCSR361GKY)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86702/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86703	"ChIP-seq from Karpas-422 (ENCSR367UDO)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86703/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86705	"ChIP-seq from OCI-LY7 (ENCSR389WWC)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86705/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
GSE86706	"ChIP-seq from OCI-LY1 (ENCSR422JNY)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;BIGBED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86706/suppl"	22955616		"ENCODE DCC"	"Oct 14, 2016"
